roc_auc,std,params,model__booster,model__gamma,model__grow_policy,model__learning_rate,model__max_delta_step,model__max_depth,model__reg_alpha,model__reg_lambda,model__subsample
0.8583107238116059,0.0036574413432362853,"{'model__booster': 'dart', 'model__gamma': 18.464322512934114, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.3, 'model__max_delta_step': 5.8549311356051925, 'model__max_depth': 19, 'model__reg_alpha': 58.62228915471808, 'model__reg_lambda': 99.94313676196374, 'model__subsample': 0.6}",dart,18.464322512934114,depthwise,0.3,5.8549311356051925,19,58.62228915471808,99.94313676196374,0.6
0.8583020917489893,0.004265714954500482,"{'model__booster': 'gbtree', 'model__gamma': 32.12725605690274, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.2, 'model__max_delta_step': 9.962435728837576, 'model__max_depth': 24, 'model__reg_alpha': 9.510773159504767, 'model__reg_lambda': 74.49670564764436, 'model__subsample': 1.0}",gbtree,32.12725605690274,lossguide,0.2,9.962435728837576,24,9.510773159504767,74.49670564764436,1.0
0.8582895549488143,0.003995509540395013,"{'model__booster': 'dart', 'model__gamma': 34.79654252887936, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.3, 'model__max_delta_step': 4.617829850989889, 'model__max_depth': 9, 'model__reg_alpha': 22.148935021351633, 'model__reg_lambda': 71.70026459963013, 'model__subsample': 1.0}",dart,34.79654252887936,lossguide,0.3,4.617829850989889,9,22.148935021351633,71.70026459963013,1.0
0.8581572583533577,0.0036791842037284836,"{'model__booster': 'gbtree', 'model__gamma': 3.8788255181488673, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.2, 'model__max_delta_step': 1.0349357135390964, 'model__max_depth': 3, 'model__reg_alpha': 29.284311369764794, 'model__reg_lambda': 31.773703562878357, 'model__subsample': 0.9}",gbtree,3.8788255181488673,depthwise,0.2,1.0349357135390964,3,29.284311369764794,31.773703562878357,0.9
0.8581372703356724,0.003519557013973934,"{'model__booster': 'dart', 'model__gamma': 20.530195646517896, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.2, 'model__max_delta_step': 3.461455483152645, 'model__max_depth': 4, 'model__reg_alpha': 44.92444102262293, 'model__reg_lambda': 59.39566144130626, 'model__subsample': 0.8}",dart,20.530195646517896,depthwise,0.2,3.461455483152645,4,44.92444102262293,59.39566144130626,0.8
0.8581291957280286,0.0036020109509274758,"{'model__booster': 'dart', 'model__gamma': 36.38068545685082, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.3, 'model__max_delta_step': 8.891580326305839, 'model__max_depth': 26, 'model__reg_alpha': 24.54135051873944, 'model__reg_lambda': 67.71389735791242, 'model__subsample': 1.0}",dart,36.38068545685082,lossguide,0.3,8.891580326305839,26,24.54135051873944,67.71389735791242,1.0
0.8580259875809485,0.003897262892389281,"{'model__booster': 'dart', 'model__gamma': 25.279850264205237, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.3, 'model__max_delta_step': 6.244881905507937, 'model__max_depth': 27, 'model__reg_alpha': 39.22252939643676, 'model__reg_lambda': 88.05250303501685, 'model__subsample': 0.6}",dart,25.279850264205237,depthwise,0.3,6.244881905507937,27,39.22252939643676,88.05250303501685,0.6
0.8578972175275812,0.00391391378045966,"{'model__booster': 'dart', 'model__gamma': 23.558712134754497, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.2, 'model__max_delta_step': 3.9770923954704047, 'model__max_depth': 10, 'model__reg_alpha': 18.945406230683865, 'model__reg_lambda': 91.82902021577345, 'model__subsample': 0.8}",dart,23.558712134754497,depthwise,0.2,3.9770923954704047,10,18.945406230683865,91.82902021577345,0.8
0.8578595009755123,0.003862912352540553,"{'model__booster': 'gbtree', 'model__gamma': 17.48848198425426, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.2, 'model__max_delta_step': 1.0328204990629233, 'model__max_depth': 13, 'model__reg_alpha': 60.70037451029747, 'model__reg_lambda': 69.99790568903907, 'model__subsample': 0.7}",gbtree,17.48848198425426,depthwise,0.2,1.0328204990629233,13,60.70037451029747,69.99790568903907,0.7
0.8578503056791194,0.0034144981032267004,"{'model__booster': 'dart', 'model__gamma': 27.147541843763644, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.3, 'model__max_delta_step': 8.73925673124963, 'model__max_depth': 29, 'model__reg_alpha': 84.51045752881424, 'model__reg_lambda': 50.936126794917016, 'model__subsample': 1.0}",dart,27.147541843763644,lossguide,0.3,8.73925673124963,29,84.51045752881424,50.936126794917016,1.0
0.8576854838712847,0.003982265579528844,"{'model__booster': 'gbtree', 'model__gamma': 32.61191406144386, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.2, 'model__max_delta_step': 5.121950987627888, 'model__max_depth': 5, 'model__reg_alpha': 36.06641168088663, 'model__reg_lambda': 16.46771611642096, 'model__subsample': 0.8}",gbtree,32.61191406144386,depthwise,0.2,5.121950987627888,5,36.06641168088663,16.46771611642096,0.8
0.8573356644260904,0.0038204625123582896,"{'model__booster': 'gbtree', 'model__gamma': 28.44927540430573, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.2, 'model__max_delta_step': 4.364611558281655, 'model__max_depth': 14, 'model__reg_alpha': 41.01277476340921, 'model__reg_lambda': 70.28021307836786, 'model__subsample': 0.8}",gbtree,28.44927540430573,depthwise,0.2,4.364611558281655,14,41.01277476340921,70.28021307836786,0.8
0.8572756310369062,0.003395272440989129,"{'model__booster': 'dart', 'model__gamma': 39.01822641580762, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.3, 'model__max_delta_step': 4.774849476971348, 'model__max_depth': 24, 'model__reg_alpha': 3.873499529360057, 'model__reg_lambda': 22.727512250803123, 'model__subsample': 0.6}",dart,39.01822641580762,lossguide,0.3,4.774849476971348,24,3.873499529360057,22.727512250803123,0.6
0.8570472345567077,0.003469261391078636,"{'model__booster': 'gbtree', 'model__gamma': 30.98823564450295, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.2, 'model__max_delta_step': 4.674094239411112, 'model__max_depth': 24, 'model__reg_alpha': 35.563061812286946, 'model__reg_lambda': 95.09885540821519, 'model__subsample': 0.8}",gbtree,30.98823564450295,depthwise,0.2,4.674094239411112,24,35.563061812286946,95.09885540821519,0.8
0.8570408238870796,0.0034222642693729904,"{'model__booster': 'gbtree', 'model__gamma': 34.90148430378478, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.2, 'model__max_delta_step': 1.6209929731699537, 'model__max_depth': 8, 'model__reg_alpha': 1.9931646117046071, 'model__reg_lambda': 98.77410693157879, 'model__subsample': 0.8}",gbtree,34.90148430378478,depthwise,0.2,1.6209929731699537,8,1.9931646117046071,98.77410693157879,0.8
0.8568653630254894,0.0032136284611228648,"{'model__booster': 'dart', 'model__gamma': 29.71559389559127, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.3, 'model__max_delta_step': 1.5300523970675277, 'model__max_depth': 4, 'model__reg_alpha': 42.85225913276921, 'model__reg_lambda': 72.82450938364454, 'model__subsample': 0.6}",dart,29.71559389559127,depthwise,0.3,1.5300523970675277,4,42.85225913276921,72.82450938364454,0.6
0.8566811625007305,0.00431983938555281,"{'model__booster': 'gbtree', 'model__gamma': 25.57961804762387, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.2, 'model__max_delta_step': 4.930466535761136, 'model__max_depth': 28, 'model__reg_alpha': 53.39773405417859, 'model__reg_lambda': 69.79236786161256, 'model__subsample': 0.6}",gbtree,25.57961804762387,depthwise,0.2,4.930466535761136,28,53.39773405417859,69.79236786161256,0.6
0.8565808314697778,0.004268110316742431,"{'model__booster': 'dart', 'model__gamma': 53.0873814023692, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.3, 'model__max_delta_step': 5.99213029511661, 'model__max_depth': 21, 'model__reg_alpha': 14.31432887201825, 'model__reg_lambda': 60.188769263358296, 'model__subsample': 0.9}",dart,53.0873814023692,lossguide,0.3,5.99213029511661,21,14.31432887201825,60.188769263358296,0.9
0.8564340830065728,0.004318811949056022,"{'model__booster': 'dart', 'model__gamma': 47.27868097749775, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.3, 'model__max_delta_step': 5.137531896716798, 'model__max_depth': 6, 'model__reg_alpha': 28.751953222426373, 'model__reg_lambda': 57.1947792227684, 'model__subsample': 0.9}",dart,47.27868097749775,lossguide,0.3,5.137531896716798,6,28.751953222426373,57.1947792227684,0.9
0.8562484856835594,0.0037117515956594785,"{'model__booster': 'gbtree', 'model__gamma': 28.316661223034338, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.2, 'model__max_delta_step': 1.0208047511374998, 'model__max_depth': 22, 'model__reg_alpha': 32.99899429755443, 'model__reg_lambda': 96.14317113898943, 'model__subsample': 0.7}",gbtree,28.316661223034338,depthwise,0.2,1.0208047511374998,22,32.99899429755443,96.14317113898943,0.7
0.8558809684640865,0.003691128357229621,"{'model__booster': 'dart', 'model__gamma': 32.73784907514654, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.3, 'model__max_delta_step': 4.368294942626354, 'model__max_depth': 22, 'model__reg_alpha': 45.45187906992397, 'model__reg_lambda': 85.41401999009503, 'model__subsample': 0.6}",dart,32.73784907514654,depthwise,0.3,4.368294942626354,22,45.45187906992397,85.41401999009503,0.6
0.8557965227104096,0.004148174156801214,"{'model__booster': 'dart', 'model__gamma': 42.877947907856395, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.3, 'model__max_delta_step': 5.657766103767754, 'model__max_depth': 15, 'model__reg_alpha': 29.5115677319666, 'model__reg_lambda': 54.09067619506755, 'model__subsample': 0.7}",dart,42.877947907856395,lossguide,0.3,5.657766103767754,15,29.5115677319666,54.09067619506755,0.7
0.8557935564694535,0.0038192671744527976,"{'model__booster': 'dart', 'model__gamma': 49.9859812090732, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.2, 'model__max_delta_step': 5.68139714583886, 'model__max_depth': 24, 'model__reg_alpha': 33.58396819616938, 'model__reg_lambda': 62.15034752835654, 'model__subsample': 1.0}",dart,49.9859812090732,depthwise,0.2,5.68139714583886,24,33.58396819616938,62.15034752835654,1.0
0.8557733376972869,0.00365872702212147,"{'model__booster': 'gbtree', 'model__gamma': 46.387053163622035, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.2, 'model__max_delta_step': 1.9683897461205835, 'model__max_depth': 20, 'model__reg_alpha': 10.019271705670224, 'model__reg_lambda': 77.31312559382201, 'model__subsample': 0.8}",gbtree,46.387053163622035,depthwise,0.2,1.9683897461205835,20,10.019271705670224,77.31312559382201,0.8
0.8556010656174464,0.004507794987776233,"{'model__booster': 'dart', 'model__gamma': 54.889917002270465, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.3, 'model__max_delta_step': 8.10055767307476, 'model__max_depth': 10, 'model__reg_alpha': 17.656142106827314, 'model__reg_lambda': 1.340810644742156, 'model__subsample': 0.8}",dart,54.889917002270465,lossguide,0.3,8.10055767307476,10,17.656142106827314,1.340810644742156,0.8
0.8555848452735872,0.004686460889182833,"{'model__booster': 'dart', 'model__gamma': 9.596719273311397, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.1, 'model__max_delta_step': 7.078907638932835, 'model__max_depth': 28, 'model__reg_alpha': 12.059121613466534, 'model__reg_lambda': 11.413228968225031, 'model__subsample': 0.8}",dart,9.596719273311397,lossguide,0.1,7.078907638932835,28,12.059121613466534,11.413228968225031,0.8
0.8553823732154504,0.003297947413101584,"{'model__booster': 'dart', 'model__gamma': 50.97144901002623, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.2, 'model__max_delta_step': 8.291433688003984, 'model__max_depth': 10, 'model__reg_alpha': 19.009366931402763, 'model__reg_lambda': 48.62352512104445, 'model__subsample': 0.8}",dart,50.97144901002623,lossguide,0.2,8.291433688003984,10,19.009366931402763,48.62352512104445,0.8
0.8550922636392808,0.0030325122645893424,"{'model__booster': 'gbtree', 'model__gamma': 38.119215032997324, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.3, 'model__max_delta_step': 7.040420686205859, 'model__max_depth': 7, 'model__reg_alpha': 93.81806490254235, 'model__reg_lambda': 3.3826409849052053, 'model__subsample': 0.7}",gbtree,38.119215032997324,lossguide,0.3,7.040420686205859,7,93.81806490254235,3.3826409849052053,0.7
0.8542695731378089,0.0033637311694647925,"{'model__booster': 'dart', 'model__gamma': 45.08044160359814, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.3, 'model__max_delta_step': 2.4976510647817713, 'model__max_depth': 19, 'model__reg_alpha': 49.62755707416748, 'model__reg_lambda': 75.30036646366796, 'model__subsample': 0.6}",dart,45.08044160359814,depthwise,0.3,2.4976510647817713,19,49.62755707416748,75.30036646366796,0.6
0.853999844365727,0.0035394155464993225,"{'model__booster': 'gbtree', 'model__gamma': 54.46590792282279, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.2, 'model__max_delta_step': 4.144604964711256, 'model__max_depth': 3, 'model__reg_alpha': 22.865624954318697, 'model__reg_lambda': 98.98830631977988, 'model__subsample': 0.8}",gbtree,54.46590792282279,depthwise,0.2,4.144604964711256,3,22.865624954318697,98.98830631977988,0.8
0.852826633666903,0.004722373368642981,"{'model__booster': 'gbtree', 'model__gamma': 0.07384352226581503, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.1, 'model__max_delta_step': 2.307832204723674, 'model__max_depth': 13, 'model__reg_alpha': 12.471697212917789, 'model__reg_lambda': 52.82971793054275, 'model__subsample': 0.8}",gbtree,0.07384352226581503,lossguide,0.1,2.307832204723674,13,12.471697212917789,52.82971793054275,0.8
0.8525069539050113,0.00427122371998387,"{'model__booster': 'dart', 'model__gamma': 77.9107097833003, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.3, 'model__max_delta_step': 7.9266777369493795, 'model__max_depth': 23, 'model__reg_alpha': 37.916789174649566, 'model__reg_lambda': 4.3514823312885245, 'model__subsample': 0.8}",dart,77.9107097833003,lossguide,0.3,7.9266777369493795,23,37.916789174649566,4.3514823312885245,0.8
0.8518430135321173,0.004816503784760905,"{'model__booster': 'dart', 'model__gamma': 0.43390056450400705, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.1, 'model__max_delta_step': 8.709715254801555, 'model__max_depth': 29, 'model__reg_alpha': 1.2073133767268427, 'model__reg_lambda': 58.54854823459177, 'model__subsample': 1.0}",dart,0.43390056450400705,lossguide,0.1,8.709715254801555,29,1.2073133767268427,58.54854823459177,1.0
0.8518361380636087,0.004072502203608273,"{'model__booster': 'dart', 'model__gamma': 71.9939480974143, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.3, 'model__max_delta_step': 3.2253168047974277, 'model__max_depth': 19, 'model__reg_alpha': 68.14082460413753, 'model__reg_lambda': 92.98291777197932, 'model__subsample': 0.8}",dart,71.9939480974143,lossguide,0.3,3.2253168047974277,19,68.14082460413753,92.98291777197932,0.8
0.851745359077913,0.004259399533376203,"{'model__booster': 'dart', 'model__gamma': 3.987275104296053, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.1, 'model__max_delta_step': 9.393428669222228, 'model__max_depth': 6, 'model__reg_alpha': 2.550487652937006, 'model__reg_lambda': 75.03491884615342, 'model__subsample': 0.6}",dart,3.987275104296053,lossguide,0.1,9.393428669222228,6,2.550487652937006,75.03491884615342,0.6
0.8513795530615997,0.003664524061903491,"{'model__booster': 'dart', 'model__gamma': 62.00171759333628, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.2, 'model__max_delta_step': 2.2167269779612178, 'model__max_depth': 17, 'model__reg_alpha': 99.15024289671406, 'model__reg_lambda': 55.92779757231811, 'model__subsample': 0.6}",dart,62.00171759333628,depthwise,0.2,2.2167269779612178,17,99.15024289671406,55.92779757231811,0.6
0.8512060753978137,0.0033952973585121976,"{'model__booster': 'dart', 'model__gamma': 74.62592228994902, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.3, 'model__max_delta_step': 3.5938187596589755, 'model__max_depth': 19, 'model__reg_alpha': 44.255528695227284, 'model__reg_lambda': 96.24604503290054, 'model__subsample': 0.6}",dart,74.62592228994902,depthwise,0.3,3.5938187596589755,19,44.255528695227284,96.24604503290054,0.6
0.8511703559233048,0.0030756540639790934,"{'model__booster': 'gbtree', 'model__gamma': 89.55320833485601, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.3, 'model__max_delta_step': 2.9437280420394782, 'model__max_depth': 29, 'model__reg_alpha': 11.43531630699244, 'model__reg_lambda': 93.63142021148293, 'model__subsample': 0.9}",gbtree,89.55320833485601,depthwise,0.3,2.9437280420394782,29,11.43531630699244,93.63142021148293,0.9
0.8509556503678513,0.004638305043834961,"{'model__booster': 'gbtree', 'model__gamma': 7.744064510084058, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.1, 'model__max_delta_step': 9.098182332156503, 'model__max_depth': 21, 'model__reg_alpha': 7.149701117804625, 'model__reg_lambda': 82.21041815387814, 'model__subsample': 0.9}",gbtree,7.744064510084058,depthwise,0.1,9.098182332156503,21,7.149701117804625,82.21041815387814,0.9
0.8509357613949987,0.003524103927651902,"{'model__booster': 'dart', 'model__gamma': 99.81362920306475, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.3, 'model__max_delta_step': 7.120214474798203, 'model__max_depth': 19, 'model__reg_alpha': 46.99832411988049, 'model__reg_lambda': 92.51551087195826, 'model__subsample': 0.9}",dart,99.81362920306475,lossguide,0.3,7.120214474798203,19,46.99832411988049,92.51551087195826,0.9
0.8506011801821097,0.004282270064831007,"{'model__booster': 'gbtree', 'model__gamma': 17.922292924085408, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.1, 'model__max_delta_step': 9.33524549060995, 'model__max_depth': 8, 'model__reg_alpha': 98.80470902033595, 'model__reg_lambda': 34.07741820590184, 'model__subsample': 0.8}",gbtree,17.922292924085408,lossguide,0.1,9.33524549060995,8,98.80470902033595,34.07741820590184,0.8
0.8504916243703482,0.004490058500028043,"{'model__booster': 'gbtree', 'model__gamma': 13.117781555312115, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.1, 'model__max_delta_step': 7.946248025667962, 'model__max_depth': 12, 'model__reg_alpha': 51.40303569596, 'model__reg_lambda': 66.44321318162588, 'model__subsample': 1.0}",gbtree,13.117781555312115,depthwise,0.1,7.946248025667962,12,51.40303569596,66.44321318162588,1.0
0.8489586432677878,0.004801095772360938,"{'model__booster': 'dart', 'model__gamma': 29.150957660436916, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.1, 'model__max_delta_step': 9.762970561155868, 'model__max_depth': 8, 'model__reg_alpha': 14.173887037629942, 'model__reg_lambda': 69.26667753689102, 'model__subsample': 0.9}",dart,29.150957660436916,lossguide,0.1,9.762970561155868,8,14.173887037629942,69.26667753689102,0.9
0.8481748892267083,0.004558628362607556,"{'model__booster': 'dart', 'model__gamma': 22.634437877777493, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.1, 'model__max_delta_step': 7.496334702509883, 'model__max_depth': 7, 'model__reg_alpha': 63.65409236464009, 'model__reg_lambda': 53.38910127719588, 'model__subsample': 0.6}",dart,22.634437877777493,lossguide,0.1,7.496334702509883,7,63.65409236464009,53.38910127719588,0.6
0.8471649870822171,0.004886634077760451,"{'model__booster': 'gbtree', 'model__gamma': 0.3228973297836055, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.01, 'model__max_delta_step': 8.61024466066019, 'model__max_depth': 23, 'model__reg_alpha': 6.231377592731672, 'model__reg_lambda': 6.295816692729403, 'model__subsample': 0.8}",gbtree,0.3228973297836055,lossguide,0.01,8.61024466066019,23,6.231377592731672,6.295816692729403,0.8
0.8464649674888165,0.005343538965136585,"{'model__booster': 'dart', 'model__gamma': 20.119191808392724, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.1, 'model__max_delta_step': 1.1268857226906048, 'model__max_depth': 3, 'model__reg_alpha': 31.4678843935307, 'model__reg_lambda': 89.48391379279494, 'model__subsample': 1.0}",dart,20.119191808392724,depthwise,0.1,1.1268857226906048,3,31.4678843935307,89.48391379279494,1.0
0.8464117417385666,0.005290208581715636,"{'model__booster': 'dart', 'model__gamma': 6.301923838877478, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.05, 'model__max_delta_step': 8.431431574757937, 'model__max_depth': 11, 'model__reg_alpha': 0.7321924912598425, 'model__reg_lambda': 29.904641601108896, 'model__subsample': 0.8}",dart,6.301923838877478,lossguide,0.05,8.431431574757937,11,0.7321924912598425,29.904641601108896,0.8
0.8455024853686949,0.004774482125662797,"{'model__booster': 'gbtree', 'model__gamma': 42.235328466829294, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.1, 'model__max_delta_step': 7.43123168120127, 'model__max_depth': 16, 'model__reg_alpha': 86.09343460681542, 'model__reg_lambda': 9.921239198380405, 'model__subsample': 0.6}",gbtree,42.235328466829294,lossguide,0.1,7.43123168120127,16,86.09343460681542,9.921239198380405,0.6
0.844842023043926,0.005318321436270861,"{'model__booster': 'dart', 'model__gamma': 39.82853124305535, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.1, 'model__max_delta_step': 6.8389991276988535, 'model__max_depth': 22, 'model__reg_alpha': 27.498476194003352, 'model__reg_lambda': 78.79786627394064, 'model__subsample': 0.7}",dart,39.82853124305535,lossguide,0.1,6.8389991276988535,22,27.498476194003352,78.79786627394064,0.7
0.8446054842327403,0.00555541597993433,"{'model__booster': 'dart', 'model__gamma': 70.31715015301437, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.1, 'model__max_delta_step': 4.156771847444899, 'model__max_depth': 26, 'model__reg_alpha': 6.770798468024475, 'model__reg_lambda': 38.90119953396319, 'model__subsample': 0.9}",dart,70.31715015301437,lossguide,0.1,4.156771847444899,26,6.770798468024475,38.90119953396319,0.9
0.8444884885169888,0.005276070000889627,"{'model__booster': 'gbtree', 'model__gamma': 0.13434811320519469, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.05, 'model__max_delta_step': 4.511169358528472, 'model__max_depth': 20, 'model__reg_alpha': 31.191097933774923, 'model__reg_lambda': 66.53339014776674, 'model__subsample': 0.8}",gbtree,0.13434811320519469,depthwise,0.05,4.511169358528472,20,31.191097933774923,66.53339014776674,0.8
0.8441080291505111,0.005211840739520077,"{'model__booster': 'gbtree', 'model__gamma': 8.201204746337632, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.05, 'model__max_delta_step': 3.792566566299808, 'model__max_depth': 6, 'model__reg_alpha': 38.23212889129902, 'model__reg_lambda': 56.49064832370902, 'model__subsample': 0.8}",gbtree,8.201204746337632,depthwise,0.05,3.792566566299808,6,38.23212889129902,56.49064832370902,0.8
0.8435757060273413,0.005241994638488293,"{'model__booster': 'dart', 'model__gamma': 92.4484609069231, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.1, 'model__max_delta_step': 7.817313902204113, 'model__max_depth': 6, 'model__reg_alpha': 15.424439963188874, 'model__reg_lambda': 29.744223363161762, 'model__subsample': 1.0}",dart,92.4484609069231,lossguide,0.1,7.817313902204113,6,15.424439963188874,29.744223363161762,1.0
0.8432898529499842,0.005432875710936136,"{'model__booster': 'gbtree', 'model__gamma': 62.812482105613014, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.1, 'model__max_delta_step': 2.4437659098430187, 'model__max_depth': 15, 'model__reg_alpha': 15.191120118854165, 'model__reg_lambda': 87.02313350798114, 'model__subsample': 0.8}",gbtree,62.812482105613014,depthwise,0.1,2.4437659098430187,15,15.191120118854165,87.02313350798114,0.8
0.8429635617141129,0.004096459055519468,"{'model__booster': 'dart', 'model__gamma': 0.1450153307823756, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.03, 'model__max_delta_step': 8.61211536234956, 'model__max_depth': 27, 'model__reg_alpha': 24.02962100127926, 'model__reg_lambda': 19.527232983018248, 'model__subsample': 0.8}",dart,0.1450153307823756,lossguide,0.03,8.61211536234956,27,24.02962100127926,19.527232983018248,0.8
0.8429616193257339,0.002497791185652657,"{'model__booster': 'dart', 'model__gamma': 9.720632170740984, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.03, 'model__max_delta_step': 9.005539920981018, 'model__max_depth': 11, 'model__reg_alpha': 11.76277567817922, 'model__reg_lambda': 14.704272852292142, 'model__subsample': 0.8}",dart,9.720632170740984,lossguide,0.03,9.005539920981018,11,11.76277567817922,14.704272852292142,0.8
0.8428069175415995,0.005100013000180252,"{'model__booster': 'gbtree', 'model__gamma': 35.81086481122089, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.05, 'model__max_delta_step': 2.9480877540517447, 'model__max_depth': 26, 'model__reg_alpha': 55.96255643994937, 'model__reg_lambda': 6.52236420758495, 'model__subsample': 0.8}",gbtree,35.81086481122089,lossguide,0.05,2.9480877540517447,26,55.96255643994937,6.52236420758495,0.8
0.842195647206046,0.004837760087869546,"{'model__booster': 'dart', 'model__gamma': 15.163283539893097, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.05, 'model__max_delta_step': 4.009002315344839, 'model__max_depth': 18, 'model__reg_alpha': 23.69104186134751, 'model__reg_lambda': 39.57144642688879, 'model__subsample': 0.9}",dart,15.163283539893097,lossguide,0.05,4.009002315344839,18,23.69104186134751,39.57144642688879,0.9
0.8412418365895495,0.0036032848770857,"{'model__booster': 'dart', 'model__gamma': 22.302829559929506, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.05, 'model__max_delta_step': 6.580627535779895, 'model__max_depth': 16, 'model__reg_alpha': 80.79221496042332, 'model__reg_lambda': 49.77197866116154, 'model__subsample': 0.7}",dart,22.302829559929506,lossguide,0.05,6.580627535779895,16,80.79221496042332,49.77197866116154,0.7
0.8409187927449476,0.005329054634653198,"{'model__booster': 'gbtree', 'model__gamma': 58.362416783262375, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.05, 'model__max_delta_step': 8.515539768136172, 'model__max_depth': 21, 'model__reg_alpha': 19.0496195178539, 'model__reg_lambda': 18.933342815492693, 'model__subsample': 0.7}",gbtree,58.362416783262375,lossguide,0.05,8.515539768136172,21,19.0496195178539,18.933342815492693,0.7
0.8405610968571645,0.004691130667736601,"{'model__booster': 'dart', 'model__gamma': 6.73808422052101, 'model__grow_policy': 'depthwise', 'model__learning_rate': 0.03, 'model__max_delta_step': 3.2239912923828387, 'model__max_depth': 25, 'model__reg_alpha': 59.66951485289165, 'model__reg_lambda': 27.92963615453303, 'model__subsample': 0.6}",dart,6.73808422052101,depthwise,0.03,3.2239912923828387,25,59.66951485289165,27.92963615453303,0.6
0.8404652612299074,0.0030234154249649007,"{'model__booster': 'dart', 'model__gamma': 11.98368290482172, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.05, 'model__max_delta_step': 7.582724132976278, 'model__max_depth': 12, 'model__reg_alpha': 27.454094870387813, 'model__reg_lambda': 67.79449140914157, 'model__subsample': 1.0}",dart,11.98368290482172,lossguide,0.05,7.582724132976278,12,27.454094870387813,67.79449140914157,1.0
0.8394458617330726,0.00350501116043762,"{'model__booster': 'dart', 'model__gamma': 60.82333206452992, 'model__grow_policy': 'lossguide', 'model__learning_rate': 0.05, 'model__max_delta_step': 8.269791221980409, 'model__max_depth': 15, 'model__reg_alpha': 22.099274841096207, 'model__reg_lambda': 32.72865374410907, 'model__subsample': 1.0}",dart,60.82333206452992,lossguide,0.05,8.269791221980409,15,22.099274841096207,32.72865374410907,1.0
