roc_auc,std,params,model__boosting_type,model__learning_rate,model__max_depth,model__min_child_samples,model__reg_alpha,model__reg_lambda,model__subsample
0.854295336582004,0.002851795162048133,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.01, 'model__max_depth': 28, 'model__min_child_samples': 100, 'model__reg_alpha': 11.818773311262294, 'model__reg_lambda': 12.849988925709425, 'model__subsample': 1.0}",dart,0.01,28,100,11.818773311262294,12.849988925709425,1.0
0.8542843164287156,0.00334531330321169,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.03, 'model__max_depth': 15, 'model__min_child_samples': 75, 'model__reg_alpha': 26.72675141006031, 'model__reg_lambda': 83.05934258486008, 'model__subsample': 0.8}",dart,0.03,15,75,26.72675141006031,83.05934258486008,0.8
0.8538425836971631,0.003457186772160367,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.005, 'model__max_depth': 7, 'model__min_child_samples': 50, 'model__reg_alpha': 4.821611065101449, 'model__reg_lambda': 27.658590655283533, 'model__subsample': 1.0}",gbdt,0.005,7,50,4.821611065101449,27.658590655283533,1.0
0.8538248243096804,0.003205371821333505,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.005, 'model__max_depth': 13, 'model__min_child_samples': 25, 'model__reg_alpha': 23.363624395711135, 'model__reg_lambda': 23.35947960809618, 'model__subsample': 1.0}",gbdt,0.005,13,25,23.363624395711135,23.35947960809618,1.0
0.8537683514959346,0.0031311667798149764,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.005, 'model__max_depth': 8, 'model__min_child_samples': 10, 'model__reg_alpha': 22.503018104994602, 'model__reg_lambda': 26.781503722261398, 'model__subsample': 1.0}",gbdt,0.005,8,10,22.503018104994602,26.781503722261398,1.0
0.853746728557172,0.0032211296849086733,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.005, 'model__max_depth': 21, 'model__min_child_samples': 50, 'model__reg_alpha': 27.150630024236733, 'model__reg_lambda': 16.132524738614357, 'model__subsample': 0.9}",gbdt,0.005,21,50,27.150630024236733,16.132524738614357,0.9
0.8536575951444011,0.004063774836045719,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_samples': 25, 'model__reg_alpha': 15.902406270442961, 'model__reg_lambda': 86.80464372740343, 'model__subsample': 0.6}",dart,0.1,3,25,15.902406270442961,86.80464372740343,0.6
0.8536188029212104,0.003473078857477613,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.03, 'model__max_depth': 6, 'model__min_child_samples': 75, 'model__reg_alpha': 2.2630288679654664, 'model__reg_lambda': 95.08170011833312, 'model__subsample': 0.6}",dart,0.03,6,75,2.2630288679654664,95.08170011833312,0.6
0.8535425711665475,0.003376817987991532,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.03, 'model__max_depth': 16, 'model__min_child_samples': 50, 'model__reg_alpha': 41.01277476340921, 'model__reg_lambda': 70.28021307836786, 'model__subsample': 0.8}",dart,0.03,16,50,41.01277476340921,70.28021307836786,0.8
0.8532204912566981,0.0031292546658231936,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.01, 'model__max_depth': 10, 'model__min_child_samples': 150, 'model__reg_alpha': 28.235691918947595, 'model__reg_lambda': 22.380789097029897, 'model__subsample': 0.9}",dart,0.01,10,150,28.235691918947595,22.380789097029897,0.9
0.8531631682266113,0.003710445413397752,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.005, 'model__max_depth': 20, 'model__min_child_samples': 75, 'model__reg_alpha': 8.227209594142183, 'model__reg_lambda': 78.69040635655068, 'model__subsample': 1.0}",gbdt,0.005,20,75,8.227209594142183,78.69040635655068,1.0
0.8531354446904491,0.0034194744971956428,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.05, 'model__max_depth': 4, 'model__min_child_samples': 150, 'model__reg_alpha': 6.112662039523556, 'model__reg_lambda': 14.694777269199427, 'model__subsample': 0.6}",dart,0.05,4,150,6.112662039523556,14.694777269199427,0.6
0.852935174162283,0.003047643392166164,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.01, 'model__max_depth': 12, 'model__min_child_samples': 75, 'model__reg_alpha': 32.47785784675691, 'model__reg_lambda': 14.595042935464175, 'model__subsample': 0.7}",dart,0.01,12,75,32.47785784675691,14.595042935464175,0.7
0.8528914190116451,0.0035142439168691264,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.01, 'model__max_depth': 21, 'model__min_child_samples': 150, 'model__reg_alpha': 24.28593239981406, 'model__reg_lambda': 40.73485956025402, 'model__subsample': 0.7}",dart,0.01,21,150,24.28593239981406,40.73485956025402,0.7
0.8524244387195866,0.0033661862008579875,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.005, 'model__max_depth': 22, 'model__min_child_samples': 50, 'model__reg_alpha': 52.45990063984451, 'model__reg_lambda': 8.163160414994147, 'model__subsample': 1.0}",gbdt,0.005,22,50,52.45990063984451,8.163160414994147,1.0
0.8523921992722933,0.0032601881961725155,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.01, 'model__max_depth': 18, 'model__min_child_samples': 150, 'model__reg_alpha': 46.97103055339882, 'model__reg_lambda': 84.05267116059545, 'model__subsample': 0.8}",gbdt,0.01,18,150,46.97103055339882,84.05267116059545,0.8
0.8520113681333672,0.004005180337130955,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.05, 'model__max_depth': 4, 'model__min_child_samples': 50, 'model__reg_alpha': 35.530048034153346, 'model__reg_lambda': 96.22621366645166, 'model__subsample': 0.9}",dart,0.05,4,50,35.530048034153346,96.22621366645166,0.9
0.8519443165793014,0.0032884080832813315,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.01, 'model__max_depth': 26, 'model__min_child_samples': 75, 'model__reg_alpha': 47.87886683488047, 'model__reg_lambda': 29.042749808315634, 'model__subsample': 0.6}",dart,0.01,26,75,47.87886683488047,29.042749808315634,0.6
0.8517546573647495,0.003575822723606929,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.01, 'model__max_depth': 22, 'model__min_child_samples': 75, 'model__reg_alpha': 67.58242580770901, 'model__reg_lambda': 55.56251003340894, 'model__subsample': 0.8}",gbdt,0.01,22,75,67.58242580770901,55.56251003340894,0.8
0.8516378364255723,0.003448028789338625,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.005, 'model__max_depth': 15, 'model__min_child_samples': 10, 'model__reg_alpha': 59.81658737745501, 'model__reg_lambda': 19.847127405958073, 'model__subsample': 1.0}",gbdt,0.005,15,10,59.81658737745501,19.847127405958073,1.0
0.8503496785322866,0.003717889133397871,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.005, 'model__max_depth': 21, 'model__min_child_samples': 25, 'model__reg_alpha': 4.519841649680004, 'model__reg_lambda': 81.20708890295393, 'model__subsample': 0.8}",dart,0.005,21,25,4.519841649680004,81.20708890295393,0.8
0.8490131090200054,0.002516649063208524,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.01, 'model__max_depth': 11, 'model__min_child_samples': 75, 'model__reg_alpha': 48.996570972162104, 'model__reg_lambda': 61.80134056948251, 'model__subsample': 1.0}",dart,0.01,11,75,48.996570972162104,61.80134056948251,1.0
0.8489498537513471,0.0035502598473268736,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.005, 'model__max_depth': 5, 'model__min_child_samples': 50, 'model__reg_alpha': 2.710813256350818, 'model__reg_lambda': 39.30280984567863, 'model__subsample': 1.0}",gbdt,0.005,5,50,2.710813256350818,39.30280984567863,1.0
0.8487955198999362,0.003506617708468523,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.005, 'model__max_depth': 5, 'model__min_child_samples': 25, 'model__reg_alpha': 21.150972046850324, 'model__reg_lambda': 45.253785456132995, 'model__subsample': 0.8}",gbdt,0.005,5,25,21.150972046850324,45.253785456132995,0.8
0.848600562874433,0.002833542921692813,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.005, 'model__max_depth': 13, 'model__min_child_samples': 75, 'model__reg_alpha': 51.7616825460632, 'model__reg_lambda': 89.58921150059479, 'model__subsample': 0.6}",gbdt,0.005,13,75,51.7616825460632,89.58921150059479,0.6
0.8480917498284939,0.003299049151215104,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.005, 'model__max_depth': 15, 'model__min_child_samples': 25, 'model__reg_alpha': 64.71898534362289, 'model__reg_lambda': 66.34999148381047, 'model__subsample': 1.0}",gbdt,0.005,15,25,64.71898534362289,66.34999148381047,1.0
0.8470156069880105,0.00346382155704434,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.01, 'model__max_depth': 17, 'model__min_child_samples': 100, 'model__reg_alpha': 89.79300500806346, 'model__reg_lambda': 26.97149193324168, 'model__subsample': 0.6}",dart,0.01,17,100,89.79300500806346,26.97149193324168,0.6
0.8467282206804516,0.0031137054476360324,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.005, 'model__max_depth': 24, 'model__min_child_samples': 25, 'model__reg_alpha': 98.76240808896594, 'model__reg_lambda': 46.634817430779485, 'model__subsample': 0.9}",gbdt,0.005,24,25,98.76240808896594,46.634817430779485,0.9
0.8455397775658813,0.0037087416090196127,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.01, 'model__max_depth': 14, 'model__min_child_samples': 75, 'model__reg_alpha': 68.14082460413753, 'model__reg_lambda': 92.98291777197932, 'model__subsample': 0.8}",dart,0.01,14,75,68.14082460413753,92.98291777197932,0.8
0.845189607708188,0.003375493881327772,"{'model__boosting_type': 'dart', 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_samples': 25, 'model__reg_alpha': 81.23012322360177, 'model__reg_lambda': 74.10423562288153, 'model__subsample': 0.9}",dart,0.01,7,25,81.23012322360177,74.10423562288153,0.9
0.8440425589792462,0.0037226728229866,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.005, 'model__max_depth': 4, 'model__min_child_samples': 100, 'model__reg_alpha': 8.55973522918222, 'model__reg_lambda': 36.07988453406555, 'model__subsample': 0.6}",gbdt,0.005,4,100,8.55973522918222,36.07988453406555,0.6
0.8365994563949917,0.0048841102453313036,"{'model__boosting_type': 'gbdt', 'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__min_child_samples': 50, 'model__reg_alpha': 89.53238343456043, 'model__reg_lambda': 49.63500824294812, 'model__subsample': 0.9}",gbdt,0.01,3,50,89.53238343456043,49.63500824294812,0.9
